Grid_Sco00re			Grid_Score	Grid_vdw	Grid_es	Int_energy
RNAewa_LIGfilip-balloon_mol1516	mol1516	0	-33.200886	-31.749880	-1.451006	-1.451006
RNAewa_LIGfilip-balloon_mol1517	mol1517	0	-34.860031	-33.471256	-1.388776	-1.388776
RNAewa_LIGfilip-balloon_mol1518	mol1518	0	-30.457550	-29.122694	-1.334856	-1.334856
RNAewa_LIGfilip-balloon_mol1519	mol1519	0	-28.405119	-27.442148	-0.962971	-0.962971
RNAewa_LIGfilip-balloon_mol1520	mol1520	0	-32.228081	-30.263058	-1.965021	-1.965021
RNAewa_LIGfilip-balloon_mol1521	mol1521	0	-31.004229	-30.592573	-0.411656	-0.411656
RNAewa_LIGfilip-balloon_mol1522	mol1522	0	-32.821846	-31.048277	-1.773567	-1.773567
RNAewa_LIGfilip-balloon_mol1523	mol1523	0	-27.893114	-26.992102	-0.901012	-0.901012
RNAewa_LIGfilip-balloon_mol1524	mol1524	0	-32.371380	-31.370062	-1.001316	-1.001316
RNAewa_LIGfilip-balloon_mol1525	mol1525	0	-29.034386	-29.361015	0.326630	0.326630
RNAewa_LIGfilip-balloon_mol1526	mol1526	0	-27.671911	-27.430826	-0.241086	-0.241086
RNAewa_LIGfilip-balloon_mol1527	mol1527	0	-26.868500	-26.624987	-0.243514	-0.243514
RNAewa_LIGfilip-balloon_mol1528	mol1528	0	-32.235489	-31.821646	-0.413844	-0.413844
RNAewa_LIGfilip-balloon_mol1529	mol1529	0	-35.991901	-33.783913	-2.207987	-2.207987
RNAewa_LIGfilip-balloon_mol1530	mol1530	0	-28.677851	-28.726650	0.048799	0.048799
RNAewa_LIGfilip-balloon_mol1531	mol1531	0	-29.371304	-28.886469	-0.484834	-0.484834
RNAewa_LIGfilip-balloon_mol1532	mol1532	0	-27.749519	-27.755009	0.005490	0.005490
RNAewa_LIGfilip-balloon_mol1533	mol1533	0	-26.922398	-26.894384	-0.028013	-0.028013
RNAewa_LIGfilip-balloon_mol1534	mol1534	0	-27.021561	-26.033934	-0.987628	-0.987628
RNAewa_LIGfilip-balloon_mol1535	mol1535	0	-26.978849	-26.573723	-0.405126	-0.405126
RNAewa_LIGfilip-balloon_mol1536	mol1536	0	-33.386021	-31.908434	-1.477585	-1.477585
RNAewa_LIGfilip-balloon_mol1537	mol1537	0	-32.632862	-32.549091	-0.083771	-0.083771
RNAewa_LIGfilip-balloon_mol1538	mol1538	1	-30.677914	-28.423923	-2.253991	-2.253991
RNAewa_LIGfilip-balloon_mol1539	mol1539	0	-26.806217	-25.732878	-1.073340	-1.073340
RNAewa_LIGfilip-balloon_mol1540	mol1540	0	-27.452429	-26.299757	-1.152673	-1.152673
RNAewa_LIGfilip-balloon_mol1541	mol1541	0	-35.672199	-35.436134	-0.236065	-0.236065
RNAewa_LIGfilip-balloon_mol1542	mol1542	0	-26.813822	-26.290491	-0.523331	-0.523331
RNAewa_LIGfilip-balloon_mol1543	mol1543	0	-33.243446	-32.209183	-1.034263	-1.034263
RNAewa_LIGfilip-balloon_mol1544	mol1544	0	-27.726805	-27.562773	-0.164032	-0.164032
RNAewa_LIGfilip-balloon_mol1545	mol1545	0	-31.570335	-30.078485	-1.491850	-1.491850
RNAewa_LIGfilip-balloon_mol1546	mol1546	0	-32.511841	-31.998362	-0.513479	-0.513479
RNAewa_LIGfilip-balloon_mol1547	mol1547	0	-26.233824	-25.441721	-0.792103	-0.792103
RNAewa_LIGfilip-balloon_mol1548	mol1548	0	-32.168690	-32.576012	0.407322	0.407322
RNAewa_LIGfilip-balloon_mol1549	mol1549	0	-27.646927	-28.073545	0.426618	0.426618
RNAewa_LIGfilip-balloon_mol1550	mol1550	0	-30.202723	-30.485794	0.283071	0.283071
RNAewa_LIGfilip-balloon_mol1551	mol1551	0	-33.591228	-32.818363	-0.772866	-0.772866
RNAewa_LIGfilip-balloon_mol1552	mol1552	0	-33.709293	-32.377342	-1.331950	-1.331950
RNAewa_LIGfilip-balloon_mol1553	mol1553	0	-27.650421	-26.588608	-1.061814	-1.061814
RNAewa_LIGfilip-balloon_mol1554	mol1554	0	-26.015203	-25.573421	-0.441781	-0.441781
RNAewa_LIGfilip-balloon_mol1555	mol1555	0	-45.101471	-47.007427	1.905957	1.905957
RNAewa_LIGfilip-balloon_mol1556	mol1556	0	-27.068161	-26.352066	-0.716095	-0.716095
RNAewa_LIGfilip-balloon_mol1557	mol1557	0	-31.473934	-30.161411	-1.312522	-1.312522
RNAewa_LIGfilip-balloon_mol1558	mol1558	0	-26.583323	-25.763176	-0.820147	-0.820147
RNAewa_LIGfilip-balloon_mol1559	mol1559	0	-32.931786	-32.386688	-0.545098	-0.545098
RNAewa_LIGfilip-balloon_mol1560	mol1560	0	-41.979305	-39.745510	-2.233796	-2.233796
RNAewa_LIGfilip-balloon_mol1561	mol1561	0	-27.646843	-26.782932	-0.863912	-0.863912
RNAewa_LIGfilip-balloon_mol1562	mol1562	0	-29.307770	-28.705824	-0.601946	-0.601946
RNAewa_LIGfilip-balloon_mol1563	mol1563	0	-22.693634	-22.326778	-0.366856	-0.366856
RNAewa_LIGfilip-balloon_mol1564	mol1564	0	-22.656305	-22.444948	-0.211358	-0.211358
RNAewa_LIGfilip-balloon_mol1565	mol1565	0	-26.961365	-25.179735	-1.781630	-1.781630
RNAewa_LIGfilip-balloon_mol1566	mol1566	0	-28.871847	-28.590048	-0.281800	-0.281800
RNAewa_LIGfilip-balloon_mol1567	mol1567	0	-26.970764	-26.851759	-0.119006	-0.119006
RNAewa_LIGfilip-balloon_mol1568	mol1568	0	-28.047173	-28.094316	0.047144	0.047144
RNAewa_LIGfilip-balloon_mol1569	mol1569	0	-28.039354	-28.286488	0.247133	0.247133
RNAewa_LIGfilip-balloon_mol1570	mol1570	0	-38.356495	-36.064030	-2.292464	-2.292464
RNAewa_LIGfilip-balloon_mol1571	mol1571	0	-29.928431	-30.193136	0.264705	0.264705
RNAewa_LIGfilip-balloon_mol1572	mol1572	0	-26.835588	-26.641602	-0.193987	-0.193987
RNAewa_LIGfilip-balloon_mol1573	mol1573	0	-28.871960	-28.240866	-0.631094	-0.631094
RNAewa_LIGfilip-balloon_mol1574	mol1574	0	-26.169693	-25.619347	-0.550347	-0.550347
RNAewa_LIGfilip-balloon_mol1575	mol1575	0	-27.595444	-27.010075	-0.585369	-0.585369
RNAewa_LIGfilip-balloon_mol1576	mol1576	0	-28.467327	-29.019842	0.552515	0.552515
RNAewa_LIGfilip-balloon_mol1577	mol1577	0	-26.331104	-26.344746	0.013640	0.013640
RNAewa_LIGfilip-balloon_mol1578	mol1578	0	-28.967600	-27.204727	-1.762873	-1.762873
RNAewa_LIGfilip-balloon_mol1579	mol1579	0	-23.543804	-23.187103	-0.356701	-0.356701
RNAewa_LIGfilip-balloon_mol1580	mol1580	0	-27.616867	-27.738693	0.121826	0.121826
RNAewa_LIGfilip-balloon_mol1581	mol1581	0	-28.202110	-27.242617	-0.959494	-0.959494
RNAewa_LIGfilip-balloon_mol1582	mol1582	0	-26.643562	-26.678383	0.034821	0.034821
RNAewa_LIGfilip-balloon_mol1583	mol1583	0	-27.463135	-26.873579	-0.589556	-0.589556
RNAewa_LIGfilip-balloon_mol1584	mol1584	0	-31.245209	-30.738256	-0.506953	-0.506953
RNAewa_LIGfilip-balloon_mol1585	mol1585	0	-27.659081	-26.656584	-1.002496	-1.002496
RNAewa_LIGfilip-balloon_mol1586	mol1586	0	-30.692373	-30.449301	-0.243072	-0.243072
RNAewa_LIGfilip-balloon_mol1587	mol1587	0	-29.972626	-27.822767	-2.149858	-2.149858
RNAewa_LIGfilip-balloon_mol1588	mol1588	0	-29.640215	-29.369343	-0.270872	-0.270872
RNAewa_LIGfilip-balloon_mol1589	mol1589	0	-31.537212	-30.891361	-0.645852	-0.645852
RNAewa_LIGfilip-balloon_mol1590	mol1590	0	-33.276558	-31.775255	-1.501303	-1.501303
RNAewa_LIGfilip-balloon_mol1591	mol1591	0	-27.914959	-27.479906	-0.435053	-0.435053
RNAewa_LIGfilip-balloon_mol1592	mol1592	0	-28.844612	-28.053923	-0.790690	-0.790690
RNAewa_LIGfilip-balloon_mol1593	mol1593	0	-28.721092	-28.519947	-0.201146	-0.201146
RNAewa_LIGfilip-balloon_mol1594	mol1594	0	-34.120476	-33.320660	-0.799818	-0.799818
RNAewa_LIGfilip-balloon_mol1595	mol1595	0	-28.725611	-28.624218	-0.101394	-0.101394
RNAewa_LIGfilip-balloon_mol1596	mol1596	0	-28.843956	-26.578289	-2.265666	-2.265666
RNAewa_LIGfilip-balloon_mol1597	mol1597	0	-27.432734	-26.092979	-1.339754	-1.339754
RNAewa_LIGfilip-balloon_mol1598	mol1598	0	-29.219847	-27.821440	-1.398407	-1.398407
RNAewa_LIGfilip-balloon_mol1599	mol1599	0	-28.424652	-26.198586	-2.226067	-2.226067
RNAewa_LIGfilip-balloon_mol1600	mol1600	0	-20.480946	-20.221256	-0.259689	-0.259689
RNAewa_LIGfilip-balloon_mol1601	mol1601	0	-24.559752	-24.740452	0.180701	0.180701
RNAewa_LIGfilip-balloon_mol1602	mol1602	0	-30.165163	-29.954607	-0.210556	-0.210556
RNAewa_LIGfilip-balloon_mol1603	mol1603	0	-27.415693	-26.659845	-0.755848	-0.755848
RNAewa_LIGfilip-balloon_mol1604	mol1604	0	-27.643875	-27.213600	-0.430276	-0.430276
RNAewa_LIGfilip-balloon_mol1605	mol1605	0	-35.353241	-35.159580	-0.193660	-0.193660
RNAewa_LIGfilip-balloon_mol1606	mol1606	0	-34.616760	-34.320412	-0.296348	-0.296348
RNAewa_LIGfilip-balloon_mol1607	mol1607	0	-36.709553	-34.029278	-2.680275	-2.680275
RNAewa_LIGfilip-balloon_mol1608	mol1608	0	-27.967081	-27.100855	-0.866227	-0.866227
RNAewa_LIGfilip-balloon_mol1609	mol1609	0	-23.720490	-23.397221	-0.323269	-0.323269
RNAewa_LIGfilip-balloon_mol1610	mol1610	0	-30.622913	-30.351538	-0.271376	-0.271376
RNAewa_LIGfilip-balloon_mol1611	mol1611	0	-30.499113	-29.699114	-0.800000	-0.800000
RNAewa_LIGfilip-balloon_mol1612	mol1612	0	-26.699430	-26.335350	-0.364081	-0.364081
RNAewa_LIGfilip-balloon_mol1613	mol1613	0	-29.904577	-29.930542	0.025965	0.025965
RNAewa_LIGfilip-balloon_mol1614	mol1614	0	-25.531645	-25.757044	0.225399	0.225399
RNAewa_LIGfilip-balloon_mol1615	mol1615	0	-30.269703	-29.819254	-0.450449	-0.450449
RNAewa_LIGfilip-balloon_mol1616	mol1616	0	-24.611473	-24.701405	0.089932	0.089932
RNAewa_LIGfilip-balloon_mol1617	mol1617	0	-31.072006	-30.469772	-0.602235	-0.602235
RNAewa_LIGfilip-balloon_mol1618	mol1618	0	-26.333742	-25.558279	-0.775463	-0.775463
RNAewa_LIGfilip-balloon_mol1619	mol1619	0	-33.294922	-30.990126	-2.304797	-2.304797
RNAewa_LIGfilip-balloon_mol1620	mol1620	0	-25.893236	-23.935860	-1.957376	-1.957376
RNAewa_LIGfilip-balloon_mol1621	mol1621	0	-28.766518	-27.888353	-0.878164	-0.878164
RNAewa_LIGfilip-balloon_mol1622	mol1622	0	-25.903271	-26.107655	0.204384	0.204384
RNAewa_LIGfilip-balloon_mol1623	mol1623	0	-30.614399	-28.936197	-1.678201	-1.678201
RNAewa_LIGfilip-balloon_mol1624	mol1624	0	-25.752905	-25.907137	0.154231	0.154231
RNAewa_LIGfilip-balloon_mol1625	mol1625	0	-34.498703	-33.220886	-1.277818	-1.277818
RNAewa_LIGfilip-balloon_mol1626	mol1626	0	-27.224859	-27.203730	-0.021130	-0.021130
RNAewa_LIGfilip-balloon_mol1627	mol1627	0	-24.855839	-23.861082	-0.994757	-0.994757
RNAewa_LIGfilip-balloon_mol1628	mol1628	0	-28.432131	-28.598137	0.166006	0.166006
RNAewa_LIGfilip-balloon_mol1629	mol1629	0	-26.605019	-26.671692	0.066673	0.066673
RNAewa_LIGfilip-balloon_mol1630	mol1630	0	-22.313503	-22.124212	-0.189292	-0.189292
RNAewa_LIGfilip-balloon_mol1631	mol1631	0	-28.536980	-28.421743	-0.115237	-0.115237
RNAewa_LIGfilip-balloon_mol1632	mol1632	0	-25.074411	-24.953079	-0.121333	-0.121333
RNAewa_LIGfilip-balloon_mol1633	mol1633	0	-27.884665	-26.880415	-1.004249	-1.004249
RNAewa_LIGfilip-balloon_mol1634	mol1634	0	-27.314163	-24.338762	-2.975402	-2.975402
RNAewa_LIGfilip-balloon_mol1635	mol1635	0	-38.723946	-39.565258	0.841314	0.841314
RNAewa_LIGfilip-balloon_mol1636	mol1636	0	-28.948246	-30.182287	1.234042	1.234042
RNAewa_LIGfilip-balloon_mol1637	mol1637	0	-28.262297	-27.990744	-0.271553	-0.271553
RNAewa_LIGfilip-balloon_mol1638	mol1638	0	-28.481504	-28.414385	-0.067119	-0.067119
RNAewa_LIGfilip-balloon_mol1639	mol1639	0	-27.099432	-27.191683	0.092251	0.092251
RNAewa_LIGfilip-balloon_mol1640	mol1640	0	-26.175570	-26.047487	-0.128082	-0.128082
RNAewa_LIGfilip-balloon_mol1641	mol1641	0	-35.701172	-35.018097	-0.683075	-0.683075
RNAewa_LIGfilip-balloon_mol1642	mol1642	0	-26.679035	-26.007408	-0.671628	-0.671628
RNAewa_LIGfilip-balloon_mol1643	mol1643	0	-27.778889	-27.805012	0.026124	0.026124
RNAewa_LIGfilip-balloon_mol1644	mol1644	0	-23.259720	-20.661894	-2.597826	-2.597826
RNAewa_LIGfilip-balloon_mol1645	mol1645	0	-26.249060	-26.497038	0.247979	0.247979
RNAewa_LIGfilip-balloon_mol1646	mol1646	0	-36.356262	-33.571743	-2.784520	-2.784520
RNAewa_LIGfilip-balloon_mol1647	mol1647	0	-23.938789	-24.113548	0.174759	0.174759
RNAewa_LIGfilip-balloon_mol1648	mol1648	0	-28.207067	-28.325607	0.118540	0.118540
RNAewa_LIGfilip-balloon_mol1649	mol1649	0	-23.024452	-22.846628	-0.177825	-0.177825
RNAewa_LIGfilip-balloon_mol1650	mol1650	0	-28.727320	-28.396067	-0.331253	-0.331253
RNAewa_LIGfilip-balloon_mol1651	mol1651	0	-33.420101	-31.917568	-1.502532	-1.502532
RNAewa_LIGfilip-balloon_mol1652	mol1652	0	-22.477398	-22.125565	-0.351833	-0.351833
RNAewa_LIGfilip-balloon_mol1653	mol1653	0	-28.388823	-29.511843	1.123021	1.123021
RNAewa_LIGfilip-balloon_mol1654	mol1654	0	-26.146910	-25.199509	-0.947401	-0.947401
RNAewa_LIGfilip-balloon_mol1655	mol1655	0	-32.143490	-32.288536	0.145045	0.145045
RNAewa_LIGfilip-balloon_mol1656	mol1656	0	-25.612694	-25.721165	0.108470	0.108470
RNAewa_LIGfilip-balloon_mol1657	mol1657	0	-22.991611	-23.343609	0.351997	0.351997
RNAewa_LIGfilip-balloon_mol1658	mol1658	0	-28.055799	-25.739563	-2.316237	-2.316237
RNAewa_LIGfilip-balloon_mol1659	mol1659	0	-28.151052	-27.106968	-1.044084	-1.044084
RNAewa_LIGfilip-balloon_mol1660	mol1660	0	-27.822458	-27.842674	0.020216	0.020216
RNAewa_LIGfilip-balloon_mol1661	mol1661	0	-30.029133	-29.886446	-0.142686	-0.142686
RNAewa_LIGfilip-balloon_mol1662	mol1662	0	-28.823633	-30.191463	1.367830	1.367830
RNAewa_LIGfilip-balloon_mol1663	mol1663	0	-27.862724	-28.201660	0.338936	0.338936
RNAewa_LIGfilip-balloon_mol1664	mol1664	0	-20.577847	-20.208759	-0.369086	-0.369086
RNAewa_LIGfilip-balloon_mol1665	mol1665	0	-25.592897	-25.584488	-0.008409	-0.008409
RNAewa_LIGfilip-balloon_mol1666	mol1666	0	-23.875168	-23.928389	0.053221	0.053221
RNAewa_LIGfilip-balloon_mol1667	mol1667	0	-27.007898	-25.913803	-1.094095	-1.094095
RNAewa_LIGfilip-balloon_mol1668	mol1668	0	-29.325552	-28.619520	-0.706033	-0.706033
RNAewa_LIGfilip-balloon_mol1669	mol1669	0	-27.659990	-26.833439	-0.826552	-0.826552
RNAewa_LIGfilip-balloon_mol1670	mol1670	0	-23.347612	-23.206684	-0.140928	-0.140928
RNAewa_LIGfilip-balloon_mol1671	mol1671	0	-23.758888	-23.807535	0.048647	0.048647
RNAewa_LIGfilip-balloon_mol1672	mol1672	0	-27.477669	-27.084166	-0.393503	-0.393503
RNAewa_LIGfilip-balloon_mol1673	mol1673	0	-25.832317	-25.400183	-0.432135	-0.432135
RNAewa_LIGfilip-balloon_mol1674	mol1674	0	-34.418747	-33.155251	-1.263498	-1.263498
RNAewa_LIGfilip-balloon_mol1675	mol1675	0	-24.229301	-24.200068	-0.029233	-0.029233
RNAewa_LIGfilip-balloon_mol1676	mol1676	0	-24.763493	-24.453939	-0.309553	-0.309553
RNAewa_LIGfilip-balloon_mol1677	mol1677	0	-24.286942	-24.437613	0.150671	0.150671
RNAewa_LIGfilip-balloon_mol1678	mol1678	0	-22.766527	-22.853952	0.087425	0.087425
RNAewa_LIGfilip-balloon_mol1679	mol1679	0	-23.054539	-23.107248	0.052710	0.052710
RNAewa_LIGfilip-balloon_mol1680	mol1680	0	-33.115963	-32.055080	-1.060882	-1.060882
RNAewa_LIGfilip-balloon_mol1681	mol1681	0	-29.732214	-29.059277	-0.672937	-0.672937
RNAewa_LIGfilip-balloon_mol1682	mol1682	0	-24.422058	-24.553141	0.131083	0.131083
RNAewa_LIGfilip-balloon_mol1683	mol1683	0	-26.868380	-26.240894	-0.627485	-0.627485
RNAewa_LIGfilip-balloon_mol1684	mol1684	0	-20.916891	-20.807709	-0.109183	-0.109183
RNAewa_LIGfilip-balloon_mol1685	mol1685	0	-29.260138	-28.607361	-0.652776	-0.652776
RNAewa_LIGfilip-balloon_mol1686	mol1686	0	-23.530380	-23.225569	-0.304812	-0.304812
RNAewa_LIGfilip-balloon_mol1687	mol1687	0	-24.062962	-24.120142	0.057180	0.057180
RNAewa_LIGfilip-balloon_mol1688	mol1688	0	-18.192987	-18.177834	-0.015154	-0.015154
RNAewa_LIGfilip-balloon_mol1689	mol1689	0	-24.478476	-21.963123	-2.515352	-2.515352
RNAewa_LIGfilip-balloon_mol1690	mol1690	0	-26.056629	-26.125648	0.069019	0.069019
RNAewa_LIGfilip-balloon_mol1691	mol1691	0	-26.447714	-26.313248	-0.134466	-0.134466
RNAewa_LIGfilip-balloon_mol1692	mol1692	0	-25.717651	-25.564070	-0.153582	-0.153582
RNAewa_LIGfilip-balloon_mol1693	mol1693	0	-26.388775	-26.438505	0.049731	0.049731
RNAewa_LIGfilip-balloon_mol1694	mol1694	0	-25.225964	-25.371260	0.145296	0.145296
RNAewa_LIGfilip-balloon_mol1695	mol1695	0	-23.254543	-22.547878	-0.706665	-0.706665
RNAewa_LIGfilip-balloon_mol1696	mol1696	0	-26.676004	-26.363132	-0.312872	-0.312872
RNAewa_LIGfilip-balloon_mol1697	mol1697	0	-26.599676	-26.088917	-0.510759	-0.510759
RNAewa_LIGfilip-balloon_mol1698	mol1698	0	-24.886343	-24.859795	-0.026549	-0.026549
RNAewa_LIGfilip-balloon_mol1699	mol1699	0	-22.362947	-22.299587	-0.063360	-0.063360
RNAewa_LIGfilip-balloon_mol1700	mol1700	0	-23.266489	-22.805944	-0.460545	-0.460545
RNAewa_LIGfilip-balloon_mol1701	mol1701	0	-21.441385	-20.867794	-0.573591	-0.573591
RNAewa_LIGfilip-balloon_mol1702	mol1702	0	-23.500000	-23.524826	0.024827	0.024827
RNAewa_LIGfilip-balloon_mol1703	mol1703	0	-26.552631	-26.455521	-0.097111	-0.097111
RNAewa_LIGfilip-balloon_mol1704	mol1704	0	-25.937365	-25.965561	0.028197	0.028197
RNAewa_LIGfilip-balloon_mol1705	mol1705	0	-22.709360	-22.710396	0.001035	0.001035
RNAewa_LIGfilip-balloon_mol1706	mol1706	0	-24.921972	-24.704865	-0.217107	-0.217107
RNAewa_LIGfilip-balloon_mol1707	mol1707	0	-27.521330	-25.914907	-1.606423	-1.606423
RNAewa_LIGfilip-balloon_mol1708	mol1708	0	-22.691282	-22.158066	-0.533216	-0.533216
RNAewa_LIGfilip-balloon_mol1709	mol1709	0	-27.768122	-26.714664	-1.053456	-1.053456
RNAewa_LIGfilip-balloon_mol1710	mol1710	1	-28.479698	-27.665514	-0.814185	-0.814185
RNAewa_LIGfilip-balloon_mol1711	mol1711	1	-26.964737	-26.766939	-0.197799	-0.197799
RNAewa_LIGfilip-balloon_mol1712	mol1712	0	-26.313202	-26.593479	0.280278	0.280278
RNAewa_LIGfilip-balloon_mol1713	mol1713	0	-26.204271	-26.398838	0.194567	0.194567
RNAewa_LIGfilip-balloon_mol1714	mol1714	0	-21.238792	-20.590576	-0.648215	-0.648215
RNAewa_LIGfilip-balloon_mol1715	mol1715	0	-24.661312	-24.509085	-0.152228	-0.152228
RNAewa_LIGfilip-balloon_mol1716	mol1716	0	-22.292906	-22.108311	-0.184595	-0.184595
RNAewa_LIGfilip-balloon_mol1717	mol1717	0	-22.463305	-22.350288	-0.113016	-0.113016
RNAewa_LIGfilip-balloon_mol1718	mol1718	0	-27.368711	-27.391777	0.023065	0.023065
RNAewa_LIGfilip-balloon_mol1719	mol1719	0	-25.080330	-25.114084	0.033755	0.033755
RNAewa_LIGfilip-balloon_mol1720	mol1720	0	-22.554798	-22.209648	-0.345150	-0.345150
2hoj_LIGfilip-openbabel_mol0001	mol1	1	16.315367	-19.305887	35.621254	35.621254
2hoj_LIGfilip-openbabel_mol0002	mol2	1	-15.951227	-33.560379	17.609152	17.609152
2hoj_LIGfilip-openbabel_mol0003	mol3	1	-27.593855	-26.507669	-1.086185	-1.086185
2hoj_LIGfilip-openbabel_mol0004	mol4	1	-63.999588	-34.946224	-29.053364	-29.053364
2hoj_LIGfilip-openbabel_mol0005	mol5	1	-26.208061	-22.287344	-3.920717	-3.920717
2hoj_LIGfilip-openbabel_mol0006	mol6	1	1.102211	-19.097446	20.199657	20.199657
2hoj_LIGfilip-openbabel_mol0007	mol7	0	9.024605	-38.072060	47.096664	47.096664
2hoj_LIGfilip-openbabel_mol0008	mol8	0	3.804756	-32.140339	35.945095	35.945095
2hoj_LIGfilip-openbabel_mol0009	mol9	0	-19.622334	-37.818974	18.196640	18.196640
2hoj_LIGfilip-openbabel_mol0010	mol10	0	10.075195	-39.167671	49.242867	49.242867
2hoj_LIGfilip-openbabel_mol0011	mol11	0	2.128891	-38.549694	40.678585	40.678585
2hoj_LIGfilip-openbabel_mol0012	mol12	0	-25.408957	-46.184681	20.775724	20.775724
2hoj_LIGfilip-openbabel_mol0013	mol13	0	-18.703911	-35.608105	16.904194	16.904194
2hoj_LIGfilip-openbabel_mol0014	mol14	0	-15.914379	-36.436188	20.521809	20.521809
2hoj_LIGfilip-openbabel_mol0015	mol15	0	-47.953297	-41.926155	-6.027143	-6.027143
2hoj_LIGfilip-openbabel_mol0016	mol16	0	-19.352125	-39.085571	19.733446	19.733446
2hoj_LIGfilip-openbabel_mol0017	mol17	0	-51.051414	-34.889992	-16.161423	-16.161423
2hoj_LIGfilip-openbabel_mol0018	mol18	0	-22.471197	-37.538162	15.066965	15.066965
2hoj_LIGfilip-openbabel_mol0019	mol19	0	7.546963	-37.638275	45.185238	45.185238
2hoj_LIGfilip-openbabel_mol0020	mol20	0	4.463390	-44.158745	48.622135	48.622135
2hoj_LIGfilip-openbabel_mol0021	mol21	0	-52.169754	-39.325157	-12.844598	-12.844598
2hoj_LIGfilip-openbabel_mol0022	mol22	0	-17.466135	-36.499756	19.033621	19.033621
2hoj_LIGfilip-openbabel_mol0023	mol23	0	-17.700232	-40.413895	22.713663	22.713663
2hoj_LIGfilip-openbabel_mol0024	mol24	0	-37.432938	-37.723495	0.290559	0.290559
2hoj_LIGfilip-openbabel_mol0025	mol25	0	-45.617878	-37.832302	-7.785575	-7.785575
2hoj_LIGfilip-openbabel_mol0026	mol26	0	-22.215540	-42.083832	19.868292	19.868292
2hoj_LIGfilip-openbabel_mol0027	mol27	0	-15.283157	-38.510372	23.227215	23.227215
2hoj_LIGfilip-openbabel_mol0028	mol28	0	1.400658	-39.249027	40.649685	40.649685
2hoj_LIGfilip-openbabel_mol0029	mol29	0	6.564003	-34.009369	40.573372	40.573372
2hoj_LIGfilip-openbabel_mol0030	mol30	0	-17.358280	-38.979019	21.620739	21.620739
2hoj_LIGfilip-openbabel_mol0031	mol31	0	9.118618	-37.859367	46.977985	46.977985
2hoj_LIGfilip-openbabel_mol0032	mol32	0	2.363800	-38.735184	41.098984	41.098984
2hoj_LIGfilip-openbabel_mol0033	mol33	0	-22.180067	-41.205231	19.025164	19.025164
2hoj_LIGfilip-openbabel_mol0034	mol34	0	-22.120796	-39.420296	17.299500	17.299500
2hoj_LIGfilip-openbabel_mol0035	mol35	0	-21.544405	-37.386459	15.842054	15.842054
2hoj_LIGfilip-openbabel_mol0036	mol36	0	3.957291	-44.610714	48.568005	48.568005
2hoj_LIGfilip-openbabel_mol0037	mol37	0	-50.642464	-34.971638	-15.670827	-15.670827
2hoj_LIGfilip-openbabel_mol0038	mol38	0	-18.613472	-40.665127	22.051655	22.051655
2hoj_LIGfilip-openbabel_mol0039	mol39	0	-47.456402	-40.354752	-7.101649	-7.101649
2hoj_LIGfilip-openbabel_mol0040	mol40	0	6.205616	-40.822792	47.028408	47.028408
2hoj_LIGfilip-openbabel_mol0041	mol41	0	9.512215	-30.104935	39.617149	39.617149
2hoj_LIGfilip-openbabel_mol0042	mol42	0	1.933849	-39.961136	41.894985	41.894985
2hoj_LIGfilip-openbabel_mol0043	mol43	0	-18.316048	-38.484051	20.168003	20.168003
2hoj_LIGfilip-openbabel_mol0044	mol44	0	-22.997805	-40.944637	17.946833	17.946833
2hoj_LIGfilip-openbabel_mol0045	mol45	0	-18.770744	-37.648270	18.877525	18.877525
2hoj_LIGfilip-openbabel_mol0046	mol46	0	-18.150753	-40.916348	22.765594	22.765594
2hoj_LIGfilip-openbabel_mol0047	mol47	0	-23.909157	-35.406807	11.497650	11.497650
2hoj_LIGfilip-openbabel_mol0048	mol48	0	-21.507395	-38.777634	17.270239	17.270239
2hoj_LIGfilip-openbabel_mol0049	mol49	0	-38.961052	-38.229980	-0.731071	-0.731071
2hoj_LIGfilip-openbabel_mol0050	mol50	0	-39.929199	-35.478794	-4.450406	-4.450406
2hoj_LIGfilip-openbabel_mol0051	mol51	0	-15.739897	-35.541069	19.801172	19.801172
2hoj_LIGfilip-openbabel_mol0052	mol52	0	-22.403877	-44.934246	22.530369	22.530369
2hoj_LIGfilip-openbabel_mol0053	mol53	0	-67.577393	-31.759058	-35.818333	-35.818333
2hoj_LIGfilip-openbabel_mol0054	mol54	0	-14.862906	-35.813515	20.950609	20.950609
2hoj_LIGfilip-openbabel_mol0055	mol55	0	-20.278276	-37.517475	17.239199	17.239199
2hoj_LIGfilip-openbabel_mol0056	mol56	0	-21.466757	-32.893539	11.426783	11.426783
2hoj_LIGfilip-openbabel_mol0057	mol57	0	-25.376688	-44.493515	19.116827	19.116827
2hoj_LIGfilip-openbabel_mol0058	mol58	0	-15.010979	-35.378834	20.367855	20.367855
2hoj_LIGfilip-openbabel_mol0059	mol59	0	-19.405186	-39.207634	19.802448	19.802448
2hoj_LIGfilip-openbabel_mol0060	mol60	0	6.756779	-42.913197	49.669975	49.669975
2hoj_LIGfilip-openbabel_mol0061	mol61	0	11.750631	-31.854025	43.604656	43.604656
2hoj_LIGfilip-openbabel_mol0062	mol62	0	-17.840872	-29.131987	11.291115	11.291115
2hoj_LIGfilip-openbabel_mol0063	mol63	0	2.612289	-44.525517	47.137806	47.137806
